gene_id	gene_name	ZR1-D	ZR1-V	ZR3-D	ZR3-V	ZR4-D	ZR4-V	ZR5-D	ZR5-V	ZR6-D	ZR6-V	ZR7-D	ZR7-V
ENSG00000118922	KLF12	0.7024595648165928	0.6342342583030423	1.0618874293562444	0.21934436902895404	-0.12274692036749268	0.44593730603105275	0.48530551829578705	-0.005800575662787466	1.1849459252253296	1.0480696659796225	0.6896115422533051	0.9427794449006983
ENSG00000118939	UCHL3	1.5257774506757809	1.4789938143443115	2.6462683365414033	2.076440553402488	1.4066680467090313	1.3534543352503632	1.2012838058384543	1.2364180360094634	1.2035373148946271	1.5602865484324124	0.607180542155779	1.2735139849938806
ENSG00000118960	HS1BP3	3.3539693350748703	3.6290972505226264	3.5496015575774846	3.4272456861264167	3.1267553826113956	2.948637823897048	2.9276739173700483	2.8709284874473604	3.1486902992405557	3.3052323265916823	3.0299702038804606	3.1426055601052565
ENSG00000118961	LDAH	1.6520747513214	1.8117054087513371	1.682594125988644	1.7232400015202818	1.5321976340620531	1.4742450218981957	1.706452683885228	1.4311345306289338	1.7612246576608843	1.6649341019777752	1.8694869741476419	1.6303937399702855
ENSG00000118965	WDR35	3.2748599442471877	3.102709166634516	2.951241959083654	3.1986657228634487	2.983901823779876	2.9557678868259822	2.954257579044426	3.046337464323054	3.0146867812489364	2.904910839577166	2.8815677230917176	3.1666581073874696
ENSG00000118976	OTUD4P1	0.4485785508783744	1.117487667994674	-0.05176796401942818	0.10985038714287176	1.4530029962044704	1.5993117713526552	1.4759591901586897	1.1363735239430852	1.3823620440655313	0.9661630534704089	1.3286823851229976	1.2273155284039534
ENSG00000118985	ELL2	3.5985353875773227	4.009495774296477	3.0906983148733342	3.036937975746007	4.3401979116705585	4.131373989842373	4.1549891222669295	3.6761820177804263	4.160285467902644	3.9664947319405677	4.064214212316124	3.9132166549855194
ENSG00000118997	DNAH7	1.20012862116007	0.7846189900244482	0.6202066057645808	0.1820130349384228	0.5469603749382101	0.8586104142901698	0.2625025065451809	0.08065932515381258	-0.04371291610346795	-0.4233320508907106	-0.30112460738596125	-0.05393548557495853
ENSG00000119004	CYP20A1	2.587167084868091	1.9730593865116308	3.042947547951705	2.947168987093008	2.0708638020403884	2.3208597778733724	1.8699781368864061	1.7414658197589001	1.8609688465793124	2.318699597741721	1.9919022378079103	1.7951060096628133
ENSG00000119013	NDUFB3	4.649895936652695	4.4822712392365585	4.872206819322967	4.734900602327394	4.397456895233909	4.4591238133219075	4.404300232085592	4.6503392832130235	4.369084150512183	4.314361803612697	4.042233388201926	4.298729973964098
ENSG00000119041	GTF3C3	3.956222221459525	4.143240139231857	3.597240124576357	3.502301180432803	3.9565682561239077	4.044070083122437	4.040732437532752	4.017396000157992	4.204109413525282	4.1598965764990075	4.021774935786041	4.139125410006244
ENSG00000119042	SATB2	1.747016268797102	1.5158893212225248	2.0140667591090233	2.183081640973418	2.7315774265300035	2.9973279819877163	2.7388096233596158	2.6411136243494147	2.7260917589550293	2.7469266586161494	2.794734225974068	2.842699671270132
ENSG00000119048	UBE2B	4.839985223346945	4.284487165512125	4.703553403776095	4.682326920412268	4.738845391228381	4.8178024057451925	4.699884673281313	4.9838967381299675	4.530197789871553	4.848027921854048	4.750559716370989	4.689710530858747
ENSG00000119138	KLF9	2.863679031572387	3.1239154092263535	3.0057536387439674	2.965992181623599	2.7176430170799843	2.549086708413636	2.7264666168135676	2.9000784078988673	2.970680668662392	2.8004494420517885	2.975511568976935	2.9576684111470635
ENSG00000119139	TJP2	-0.6329811583165368	0.11596162055936787	-0.01150035845121078	-0.182750274356569	-0.5491675493935277	-0.3821698476731794	-0.20561132501027535	-0.017242383022640695	0.26472615080667916	0.22280714358796505	-0.2710873478943632	0.07068009772904782
ENSG00000119185	ITGB1BP1	3.7293655645072348	3.3867455940526283	4.18030326699936	3.9821560841449326	3.306638349829763	3.251983077042329	3.2331696201503766	3.4100816173988857	3.3175903400585804	3.36217401047732	3.2431731955698204	3.2836538952528436
ENSG00000119203	CPSF3	3.8111985427536315	3.612681784152453	4.237954617104638	3.9602067349989003	3.6835079150639367	3.5335635267379706	3.6603136629431385	3.36027774261537	3.4141670094499297	3.7252245095348107	3.540026375991069	3.46907731069683
ENSG00000119227	PIGZ	0.6903348046604396	0.5664482285120087	1.3329345147362526	0.9180236753345086	0.9930563848458012	0.7884660507067318	0.9597724416848634	1.1444518092899458	0.6445878086665604	0.8152547359787436	0.4170705787959279	0.682019205106664
ENSG00000119231	SENP5	4.315156883791509	3.646938862000863	4.234853939042573	4.091109171909324	4.419768365108091	4.397879261347655	4.40991110764367	4.103687061221671	4.03338316504441	4.306836934457728	4.3201630731050775	4.089681707636617
ENSG00000119242	CCDC92	3.348382824677528	3.619538322900191	3.613373342416462	3.425567218521325	3.3761138731523075	3.448622978271649	3.4786221565404474	3.277996875696447	3.5376825990667538	3.306638349829763	3.5712739050571076	3.4521098936326124
ENSG00000119280	C1orf198	5.29915114818643	5.707542235142634	5.29979450394373	5.431359630171714	5.183546947933249	5.227856841682685	5.191968379922372	5.239972754766608	5.249788607413179	5.3240041749760945	5.287410223792175	5.192495070347848
ENSG00000119285	HEATR1	4.486793852165253	4.816406074639954	3.805923665871185	4.277654398160016	5.11317238047703	5.152721994160817	5.2289948429442825	5.049313127715131	5.109990823492646	4.852132810362501	5.194961011578027	5.133570312543575
ENSG00000119314	PTBP3	6.15337797417653	6.014494590132227	6.033461471493361	6.215209777689616	6.2517472676403045	6.306397356170496	6.262384263447562	6.235512471595413	6.038416188238989	6.244574971051275	6.10165387739041	6.071794815611748
ENSG00000119318	RAD23B	6.696765474676413	6.731430010744307	6.9159785956137	6.921097732480136	6.69037252302792	6.570921435080942	6.596267691181968	6.650632387413729	6.594299384547812	6.654756026890335	6.460280310823787	6.531048871019906
ENSG00000119321	FKBP15	4.568982839362289	4.329199485943573	4.708238834716713	4.69313111812761	4.238319071566519	4.040390536058377	4.181039616750417	4.303023530513119	4.1424942002369125	4.146714017396232	4.154209970634664	4.294742972781947
ENSG00000119326	CTNNAL1	2.9106979483616433	2.8874180855621585	3.346308216926794	3.4537999491718736	2.6587948862953787	2.4975816210385533	2.512432669203373	2.4947235978642164	2.760261471726371	2.7226174581646587	2.598091065068119	2.4828994163660707
ENSG00000119328	ABITRAM	3.4547719988077663	3.0336575800430583	2.760664204802733	2.8466255986253044	3.5863026208082136	3.4875236029605348	3.445853002091846	3.6535275483077054	3.2131071929627284	3.278732642992474	3.1775712227761668	3.419526618458936
